ID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
3380,1,1,1,0,1,1,2,1,0,0,0,0,2,2,0,1,2,95.1,6442
3381,0,0,0,0,41,1,0,0,2,0,2,2,2,2,1,1,0,79.85,2885
3382,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,25.55,1439
3383,1,0,1,0,6,1,2,1,0,0,0,0,0,0,0,1,2,75.5,3718
3384,0,0,1,1,4,1,0,1,0,0,2,0,0,0,0,1,2,73.75,2828
3385,1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,96.05,283
3386,0,0,1,0,58,1,2,0,2,0,0,2,0,2,1,1,2,68.4,3395
3387,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.65,989
3388,0,0,1,0,65,1,0,0,2,0,2,0,0,0,0,1,3,55.15,3167
3389,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,5513
3390,1,0,1,0,56,1,0,2,1,1,1,1,1,1,1,0,1,19.95,241
3391,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19,5665
3392,0,0,1,1,58,1,0,0,0,0,0,0,0,0,1,1,3,44.1,2056
3393,1,0,1,0,62,1,2,1,0,0,2,2,2,2,2,1,0,107.6,5460
3394,1,0,0,0,26,1,2,0,2,2,0,0,0,0,1,0,2,61.55,1034
3395,1,0,0,0,62,1,2,1,2,2,2,0,0,0,0,0,0,90.7,4624
3396,0,0,1,1,58,1,0,1,2,2,0,0,2,2,1,0,1,99.25,4813
3397,0,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,2,91.7,5172
3398,0,0,1,1,61,1,2,1,2,2,2,0,0,2,1,1,1,100.7,4927
3399,0,0,0,0,42,1,2,0,0,0,2,2,2,2,2,1,1,78.45,2929
3400,1,0,0,0,18,1,2,1,0,0,0,0,2,0,0,0,0,84.3,967
3401,0,0,0,0,56,1,0,2,1,1,1,1,1,1,2,1,0,19.55,161
3402,0,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,88.95,3076
3403,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,1,20.45,6102
3404,0,0,0,1,35,1,0,0,2,2,0,0,0,0,1,0,1,55.6,1646
3405,0,0,1,1,64,1,2,1,2,0,0,2,0,0,0,1,0,86.8,4451
3406,0,0,0,0,31,1,0,2,1,1,1,1,1,1,1,0,3,20.95,5395
3407,0,1,1,0,67,1,0,2,1,1,1,1,1,1,2,1,0,20.05,480
3408,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,50.7,924
3409,0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,2,113.65,5877
3410,1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,53.4,1454
3411,1,1,1,0,53,1,2,1,0,2,0,0,2,2,0,1,2,101.9,4601
3412,1,0,1,1,2,1,0,0,2,2,0,2,0,0,2,0,3,59.5,549
3413,0,0,1,1,29,1,0,1,0,0,0,0,2,2,0,1,1,87.8,2269
3414,0,0,0,0,47,0,1,0,2,0,2,2,0,0,2,0,3,41.9,1450
3415,0,0,1,1,68,1,2,1,0,0,0,0,2,0,1,1,2,83,4696
3416,1,0,0,1,12,1,0,0,2,0,0,0,2,2,0,1,3,69.85,6163
3417,0,0,1,1,8,1,0,0,0,2,0,2,0,0,0,0,0,56.3,3424
3418,1,0,1,0,54,1,2,1,2,2,2,0,2,2,0,0,2,109.55,4994
3419,1,0,1,1,69,1,0,1,0,2,0,2,2,0,2,1,3,92.15,5202
3420,0,0,0,0,26,1,2,0,2,2,0,0,2,0,0,1,0,69.5,1348
3421,0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,97,5574
3422,0,0,0,0,70,0,1,0,2,0,2,2,2,2,2,1,0,58.35,3598
3423,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,50.6,4231
3424,1,0,0,0,10,1,0,1,0,0,0,0,2,2,0,1,2,89.5,6246
3425,0,0,1,1,28,1,0,1,0,0,0,0,0,0,1,1,0,70.4,1598
3426,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.8,5452
3427,0,0,1,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.3,1549
3428,1,1,1,0,51,1,2,1,2,0,2,0,2,0,0,1,0,93.8,4025
3429,0,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,0,19.55,16
3430,1,0,0,1,53,1,0,1,2,2,2,0,0,2,1,0,2,95.95,4266
3431,1,0,1,0,24,1,2,1,0,0,2,0,2,2,0,1,2,101.05,2031
3432,0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,94.8,5415
3433,1,0,0,0,61,1,2,1,2,2,2,0,2,2,1,1,2,107.75,5220
3434,0,0,0,0,11,1,0,0,2,0,0,2,0,0,1,1,3,54.6,5031
3435,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,71.3,1021
3436,1,0,0,0,25,1,0,2,1,1,1,1,1,1,1,1,0,19.5,4335
3437,0,0,0,0,41,1,2,0,0,2,0,0,0,0,1,1,1,56.3,2000
3438,1,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,94.7,1183
3439,1,1,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,104.15,5862
3440,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,1,90.55,5061
3441,0,0,1,1,34,1,0,0,2,2,2,0,0,0,1,1,3,60.8,1674
3442,1,0,0,0,29,1,0,1,0,0,2,2,2,2,0,1,1,98.8,2434
3443,1,1,1,0,40,1,0,1,2,2,2,2,2,0,1,1,1,98.15,3509
3444,1,0,1,0,36,0,1,0,2,0,2,0,0,0,1,0,3,35.35,580
3445,0,0,1,0,46,1,2,1,0,2,0,2,2,2,1,1,2,103.15,3901
3446,0,0,0,0,58,1,2,1,2,2,2,0,2,2,1,1,2,107.75,5118
3447,1,0,0,0,39,1,2,1,0,2,0,0,0,0,1,0,1,81.4,2798
3448,1,0,1,1,4,1,0,0,0,0,0,2,0,2,0,0,1,61.45,1931
3449,0,0,1,1,52,1,2,1,0,2,2,0,2,0,1,1,1,95.7,4209
3450,1,1,1,0,70,1,2,1,0,2,2,0,2,2,1,1,2,104.8,5673
3451,1,1,1,0,65,1,0,1,0,0,0,0,0,0,1,1,0,70.95,3883
3452,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.95,3750
3453,0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,97.65,5490
3454,0,1,1,1,29,0,1,0,0,2,2,0,0,0,0,1,3,35.65,55
3455,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,90.55,6324
3456,0,0,0,0,67,1,2,0,2,0,2,2,2,2,2,1,3,85.25,4716
3457,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,1484
3458,0,0,0,0,26,1,0,1,0,0,0,0,2,2,0,1,0,88.8,1910
3459,0,0,1,1,30,1,2,2,1,1,1,1,1,1,2,1,3,25.1,5958
3460,0,0,1,0,48,1,0,1,0,0,2,2,2,2,0,1,1,100.05,4082
3461,0,0,1,1,55,1,0,0,2,2,0,0,0,0,0,0,2,55.7,2724
3462,1,0,0,0,7,1,2,1,0,0,0,0,0,2,0,1,3,85.2,4929
3463,1,0,0,0,37,1,2,1,2,0,0,0,2,0,0,1,2,91.15,2924
3464,0,0,1,0,31,1,0,1,0,2,0,0,0,2,0,1,0,83.85,2327
3465,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,2,45.9,1595
3466,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1332
3467,1,1,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,91.4,3806
3468,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,1488
3469,0,1,0,0,15,1,0,1,0,0,0,0,2,2,0,1,2,91.5,733
3470,1,0,1,1,8,1,0,0,2,0,0,0,0,0,0,1,1,51.3,3502
3471,0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,3,21.1,5731
3472,0,1,0,0,56,1,2,1,0,2,2,0,2,2,0,0,2,104.75,4811
3473,1,0,1,0,42,1,2,1,0,0,2,2,2,2,0,1,0,106.15,3839
3474,1,1,1,1,65,1,2,1,2,2,0,0,0,0,0,1,2,85.75,4699
3475,0,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,20.3,2699
3476,1,1,1,0,65,1,2,1,2,0,0,0,2,2,1,1,2,100.75,5301
3477,0,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,2,74.15,629
3478,0,0,0,0,23,1,2,0,2,0,2,0,2,2,1,1,2,78.55,1405
3479,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,3,45.3,1568
3480,1,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,19.85,802
3481,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,2,50.7,1760
3482,1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,1,0,45,6256
3483,0,0,0,0,18,1,0,1,0,2,2,0,0,0,0,0,2,77.8,648
3484,0,1,1,0,38,1,0,1,2,0,0,0,0,2,0,1,2,83.45,2736
3485,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,1,73.25,568
3486,1,0,0,0,47,1,2,1,2,2,0,0,2,0,1,0,0,94.8,3863
3487,0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,0,20.1,151
3488,1,0,0,0,9,1,2,0,0,0,0,0,0,2,0,0,3,59.9,4503
3489,0,0,1,0,26,1,2,0,2,2,2,2,2,2,1,1,1,90.1,1949
3490,1,0,1,1,8,1,0,0,0,0,2,0,0,0,0,1,2,51.05,3544
3491,1,0,1,0,44,1,0,0,0,2,2,2,2,0,1,1,2,70.95,2829
3492,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,3,29.2,6501
3493,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,46.6,6268
3494,0,0,1,1,9,1,2,1,0,0,0,0,2,0,0,1,0,85.35,5793
3495,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.35,5770
3496,1,0,0,0,25,1,0,1,2,0,0,0,0,0,0,0,0,74.3,1555
3497,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.3,957
3498,1,0,0,0,43,1,0,1,2,0,0,0,0,0,0,1,2,75.2,2778
3499,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,1624
3500,0,0,1,0,58,1,2,1,0,2,2,0,0,2,1,1,2,94.3,4645
3501,0,0,1,1,59,1,2,0,2,0,2,2,2,0,2,1,3,76.45,3843
3502,1,0,0,0,44,0,1,0,2,0,2,0,2,2,1,1,2,54,2093
3503,1,0,0,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.25,5418
3504,1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,0,0,19.95,681
3505,1,0,0,0,9,0,1,0,0,0,0,0,0,0,0,1,2,24.95,1496
3506,1,0,0,0,19,1,2,1,2,0,2,0,0,0,0,1,2,84.75,1131
3507,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.75,5909
3508,0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,113.65,5990
3509,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.9,3749
3510,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,75.25,4754
3511,1,0,0,0,53,1,2,2,1,1,1,1,1,1,2,0,3,24.6,512
3512,1,1,0,0,51,1,2,2,1,1,1,1,1,1,1,0,0,25,475
3513,1,0,1,1,11,1,0,2,1,1,1,1,1,1,0,0,0,20.95,2323
3514,1,0,1,1,60,1,2,1,2,0,2,2,2,2,2,1,2,110.6,5255
3515,1,0,0,0,17,1,0,0,2,2,0,0,0,0,0,1,1,55.5,6406
3516,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,43.3,419
3517,1,0,1,0,70,1,0,1,2,2,2,2,2,2,1,1,0,109.5,5789
3518,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.45,1483
3519,1,1,0,0,43,1,2,1,0,0,0,0,2,0,0,1,2,84.85,3148
3520,0,0,1,0,16,1,0,2,1,1,1,1,1,1,0,0,3,19.6,2728
3521,0,0,1,1,57,1,0,0,2,2,0,0,0,0,1,0,2,53.45,2654
3522,1,0,1,1,37,1,0,2,1,1,1,1,1,1,1,0,1,19.8,5356
3523,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,112.1,5998
3524,0,1,0,0,11,1,2,1,0,0,0,0,0,2,0,1,1,84.8,6337
3525,0,1,1,0,50,1,2,1,0,2,2,0,2,0,0,1,2,95.05,4128
3526,1,1,0,0,5,1,0,0,0,0,2,0,0,0,0,0,2,50.35,2007
3527,1,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,74.6,5722
3528,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,3,19.7,2965
3529,1,1,1,0,2,1,0,1,0,0,2,0,0,0,0,1,2,74.2,729
3530,0,0,0,0,17,1,2,0,0,0,2,2,2,0,0,1,3,69,205
3531,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,1,19.35,2547
3532,0,0,0,0,15,1,0,0,0,0,2,0,0,2,0,1,2,59.45,6309
3533,0,0,0,0,10,1,0,2,1,1,1,1,1,1,1,1,3,19.8,1584
3534,0,0,0,1,46,1,0,1,2,2,0,2,2,2,1,1,0,105.2,4075
3535,1,0,1,1,64,1,2,1,0,2,2,2,2,2,2,1,1,109.2,5342
3536,0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,3,79.15,5963
3537,1,0,1,1,25,1,0,0,0,2,2,0,0,0,1,0,3,53.65,644
3538,1,0,1,1,71,1,0,1,2,2,2,2,2,0,2,0,1,100.2,5627
3539,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,3,45.15,3721
3540,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.65,5883
3541,0,0,1,0,49,0,1,0,2,0,0,0,2,0,0,0,0,40.65,1697
3542,1,0,1,1,29,0,1,0,2,2,2,2,0,2,1,1,1,55.35,1107
3543,1,0,1,0,72,1,2,1,2,2,2,2,0,2,2,0,0,105.6,5816
3544,1,0,1,0,31,1,2,1,0,2,2,0,2,0,0,0,2,93.8,2617
3545,0,0,0,0,50,1,2,1,0,0,0,0,2,2,0,1,2,95.7,3998
3546,1,0,1,0,71,1,2,0,2,0,2,2,2,2,2,0,2,83.2,4998
3547,1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,0,1,90.05,5119
3548,1,0,0,0,71,1,2,1,2,0,0,2,0,2,1,0,1,97.65,5305
3549,1,0,1,1,61,1,0,0,2,2,2,2,0,0,2,1,0,68.05,3554
3550,1,0,0,0,32,1,0,1,0,0,0,2,2,2,0,1,2,96.2,2767
3551,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,79.6,5970
3552,1,0,0,0,68,1,2,1,2,2,2,0,0,2,2,1,0,102.1,5601
3553,1,0,0,0,62,1,2,2,1,1,1,1,1,1,2,0,0,23.4,793
3554,0,0,0,1,7,1,0,1,0,0,0,0,0,0,0,1,2,71.05,3995
3555,1,0,0,0,20,1,2,1,0,0,0,0,2,0,0,1,2,85.25,1244
3556,1,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,3,19.45,250
3557,0,1,0,0,33,0,1,0,2,2,2,0,2,2,0,1,0,59.45,1458
3558,1,0,1,1,28,1,2,1,0,0,0,0,2,2,1,0,0,92.2,2223
3559,1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,1,19.85,3981
3560,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,43.9,2408
3561,1,0,0,0,26,1,2,1,0,0,0,2,0,0,0,1,2,80.5,1717
3562,1,1,0,0,5,1,2,1,0,2,0,0,0,2,0,1,2,89.8,4251
3563,1,1,0,0,30,1,2,1,2,0,0,0,0,2,0,1,1,90.5,2244
3564,1,0,0,0,63,1,2,1,0,2,0,0,0,2,1,0,1,90.45,4801
3565,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,50.75,4234
3566,0,0,0,1,53,1,2,0,0,2,2,2,2,2,1,1,2,84.6,3775
3567,0,0,1,1,14,1,0,1,0,2,0,2,0,2,0,1,1,89.65,380
3568,0,0,0,0,21,1,0,1,0,2,0,2,2,2,0,1,0,99.15,1558
3569,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.95,2700
3570,1,0,1,1,16,1,0,2,1,1,1,1,1,1,2,0,3,20.5,2508
3571,0,0,0,0,35,1,0,0,0,0,2,0,0,2,0,1,2,62.1,1727
3572,0,1,0,0,32,1,0,1,0,0,0,0,0,2,0,1,2,79.5,2319
3573,0,0,1,1,28,1,0,2,1,1,1,1,1,1,0,1,0,19.55,4509
3574,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.35,1613
3575,1,0,0,0,59,0,1,0,0,0,0,2,2,2,0,1,2,51.7,2602
3576,0,0,1,1,72,1,2,2,1,1,1,1,1,1,1,1,0,23.3,1094
3577,1,0,0,0,36,1,0,0,0,2,0,2,0,2,1,1,3,65.4,2145
3578,0,0,0,0,40,1,0,0,2,2,0,0,2,0,0,0,3,65.1,2237
3579,1,0,1,1,40,1,2,1,0,0,2,0,0,0,0,1,2,81.2,2859
3580,0,0,0,1,9,1,0,0,0,0,2,2,2,2,0,1,3,72.9,5211
3581,1,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,74.5,3957
3582,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,80.5,1955
3583,1,0,1,1,40,0,1,0,0,2,2,2,2,2,1,0,3,60.3,2099
3584,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,3,75,5250
3585,1,1,1,0,34,1,0,1,2,0,0,2,2,0,1,0,3,90.15,2718
3586,1,0,0,0,5,0,1,0,2,0,2,2,0,0,0,0,3,40,1862
3587,1,1,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,99.45,6365
3588,1,0,1,0,9,1,2,0,0,2,2,0,0,2,0,1,1,69.05,5226
3589,1,0,1,1,31,1,2,0,0,0,0,0,0,2,0,0,0,59.7,1379
3590,0,0,1,0,50,1,0,2,1,1,1,1,1,1,1,1,0,19.85,6429
3591,0,0,0,0,2,1,0,1,2,2,0,2,0,0,0,1,2,86.25,1360
3592,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,3821
3593,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,1,3,70.1,4576
3594,0,0,0,0,9,0,1,0,0,2,0,0,0,2,0,0,2,40.75,3108
3595,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,70.2,286
3596,0,0,0,0,3,1,0,0,2,2,0,0,0,0,0,0,2,55.35,1126
3597,1,0,1,0,25,1,0,1,0,0,0,2,2,2,0,1,1,95.7,1972
3598,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.3,3906
3599,0,0,1,1,45,1,2,0,2,2,2,2,2,0,0,0,3,81.3,3067
3600,1,1,1,1,51,1,2,1,0,2,2,0,0,0,0,1,2,84.2,3542
3601,0,0,1,1,55,1,0,2,1,1,1,1,1,1,0,0,1,20,169
3602,0,0,0,0,38,1,2,0,2,2,2,0,0,0,0,1,0,66.15,2180
3603,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,45.85,6055
3604,1,0,1,1,38,1,0,2,1,1,1,1,1,1,0,0,2,19.6,5609
3605,1,0,0,0,34,1,0,0,0,2,0,0,0,0,0,1,2,49.8,1243
3606,0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,101.75,5552
3607,0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,55.15,5737
3608,1,0,0,0,39,1,2,1,0,0,0,0,0,0,0,0,2,75.25,2614
3609,0,0,0,0,61,1,2,1,0,2,2,0,2,2,1,1,2,103.95,5170
3610,0,0,0,0,12,1,2,1,0,0,2,0,2,2,0,1,0,100.15,307
3611,1,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,1,99.65,3605
3612,1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,2,73.7,999
3613,1,1,0,0,55,0,1,0,0,0,2,0,2,2,1,1,0,50.05,2383
3614,1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,60.25,3466
3615,1,1,1,1,26,1,2,1,0,2,2,0,2,2,0,0,2,105.75,2354
3616,0,1,1,0,69,1,0,1,2,2,0,0,0,2,1,0,1,87.3,4950
3617,0,1,1,0,18,0,1,0,0,0,2,0,2,2,0,1,2,48.35,6064
3618,1,0,1,1,47,1,2,0,0,2,0,0,0,0,0,0,2,54.25,2192
3619,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,0,85.3,5001
3620,1,1,1,0,33,0,1,0,0,2,2,2,2,0,0,1,2,50,1272
3621,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,3,24.4,3114
3622,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,90.95,5290
3623,1,1,1,0,37,1,0,1,0,0,0,0,0,0,0,1,0,72.25,2231
3624,0,1,1,1,62,1,2,1,0,2,2,0,0,2,0,1,1,96.1,4928
3625,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.85,685
3626,1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,1,0,55.3,517
3627,0,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,3,20.1,2555
3628,1,0,0,0,9,1,0,0,2,0,2,2,2,0,0,1,3,69.5,5224
3629,1,0,1,1,17,1,2,2,1,1,1,1,1,1,2,1,3,25.15,3515
3630,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,20.95,6211
3631,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,1,2,49.55,4141
3632,0,0,1,0,24,1,2,1,0,0,2,0,0,0,0,1,3,79.65,1525
3633,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.25,5568
3634,1,1,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.8,5932
3635,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,2,24.55,1271
3636,0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,19.7,1774
3637,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1308
3638,0,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,1,50.15,285
3639,0,1,1,0,60,1,2,1,0,0,2,0,2,2,1,1,1,100.5,4932
3640,1,1,1,0,29,1,2,1,0,2,2,0,0,2,0,1,2,95.9,2384
3641,0,0,0,0,49,1,0,0,0,0,2,2,2,2,2,1,0,74.45,3206
3642,0,1,0,0,30,1,2,1,0,2,2,0,2,2,0,1,2,104.1,2711
3643,0,0,1,0,53,1,0,2,1,1,1,1,1,1,1,0,1,19.05,6514
3644,1,0,0,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25,10
3645,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,19.05,1020
3646,1,0,0,0,39,1,0,1,0,0,2,2,0,0,1,0,2,81.9,2801
3647,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,1,2,69.7,4722
3648,0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,90.15,3882
3649,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,25.35,1408
3650,1,1,0,0,71,1,2,2,1,1,1,1,1,1,2,1,3,24.65,1292
3651,0,1,1,0,70,1,0,2,1,1,1,1,1,1,2,1,1,19.55,855
3652,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,2152
3653,1,0,1,0,38,0,1,0,2,2,0,2,2,2,2,1,0,60,1814
3654,0,0,1,0,28,1,0,1,0,2,2,0,0,2,0,0,1,89.9,2081
3655,0,0,1,0,32,1,0,2,1,1,1,1,1,1,0,0,0,19.4,5163
3656,1,1,1,0,49,1,0,0,0,2,0,0,0,0,2,0,3,49.8,2034
3657,0,0,1,1,37,1,2,2,1,1,1,1,1,1,2,1,0,24.1,6244
3658,0,0,0,0,10,1,0,0,0,0,2,2,0,0,0,0,2,54.25,4803
3659,1,0,1,0,67,1,2,1,2,2,2,0,2,2,1,0,1,109.9,5686
3660,1,0,0,0,7,0,1,0,0,0,2,2,0,0,1,1,1,35.5,2135
3661,0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,3797
3662,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,2,45.15,3558
3663,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,3,88.4,5950
3664,1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,3,50.8,1652
3665,1,0,1,0,71,1,2,1,2,2,2,0,2,0,2,1,2,99,5497
3666,0,0,1,1,50,1,2,1,0,0,0,0,2,0,0,1,0,84.4,3508
3667,0,1,1,1,24,1,0,1,0,0,2,0,2,2,2,1,2,96.55,1900
3668,1,0,1,0,22,1,0,0,2,0,0,0,2,0,1,1,0,59.75,675
3669,1,0,0,0,44,1,2,1,2,2,2,0,2,2,0,1,2,111.5,4165
3670,0,0,1,1,33,1,2,2,1,1,1,1,1,1,0,0,0,24.25,6166
3671,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,5768
3672,0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3203
3673,1,0,0,0,42,1,2,1,0,2,0,0,2,2,0,1,2,101.75,3639
3674,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.8,3824
3675,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,1616
3676,1,0,0,0,30,1,0,0,2,2,0,2,2,0,1,0,2,70.4,1676
3677,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,30.55,2594
3678,1,0,1,1,16,1,2,0,2,2,0,2,2,2,0,0,2,84.9,726
3679,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.1,1608
3680,1,0,1,0,9,0,1,0,0,0,0,2,2,0,0,0,3,40.65,2852
3681,1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,101,3961
3682,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.1,5440
3683,1,0,1,0,71,1,0,0,2,0,0,2,0,0,2,0,0,54.5,3244
3684,1,0,0,0,43,1,2,1,0,0,0,0,0,0,0,1,1,75.35,2745
3685,1,0,1,0,50,0,1,0,2,0,0,2,2,0,1,1,0,44.45,1804
3686,0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,3,75,6528
3687,1,0,1,1,19,1,0,1,0,2,0,2,2,2,1,0,0,100,1465
3688,0,0,0,0,41,1,2,1,0,0,2,0,2,2,0,0,0,98.05,3408
3689,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.15,5566
3690,0,0,0,0,24,0,1,0,0,2,2,0,2,2,0,1,1,54.15,441
3691,0,0,1,0,40,1,2,0,0,2,0,0,2,0,1,0,0,63.9,2283
3692,0,0,1,1,3,1,2,0,0,2,2,0,2,0,0,1,0,69.15,1986
3693,0,0,0,0,37,1,2,0,2,0,0,0,2,0,1,0,0,64.65,1982
3694,0,0,1,1,67,1,2,1,2,0,2,2,2,2,2,1,1,108.75,5603
3695,0,0,1,1,32,1,2,1,0,2,0,0,2,2,0,1,2,98.85,2681
